# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2364       1.423984515550e-11       5.153346080358e-13      -1.231127095986e-12       0.000000000000e+00 
 2365       1.424160378828e-11       5.105929076963e-13      -1.225371708080e-12       0.000000000000e+00 
 2366       1.424297972019e-11       5.058788613246e-13      -1.219424260671e-12       0.000000000000e+00 
 2367       1.424396558645e-11       5.011935356842e-13      -1.213288305794e-12       0.000000000000e+00 
 2368       1.424455399980e-11       4.965380009296e-13      -1.206967408680e-12       0.000000000000e+00 
 2369       1.424473755050e-11       4.919133306104e-13      -1.200465147765e-12       0.000000000000e+00 
 2370       1.424450880628e-11       4.873206016743e-13      -1.193785114708e-12       0.000000000000e+00 
 2371       1.424386031234e-11       4.827608944712e-13      -1.186930914405e-12       0.000000000000e+00 
 2372       1.424278459129e-11       4.782352927560e-13      -1.179906165001e-12       0.000000000000e+00 
 2373       1.424127414319e-11       4.737448836926e-13      -1.172714497909e-12       0.000000000000e+00 
 2374       1.423932144546e-11       4.692907578572e-13      -1.165359557818e-12       0.000000000000e+00 
 2375       1.423691895290e-11       4.648740092419e-13      -1.157845002714e-12       0.000000000000e+00 
 2376       1.423405909764e-11       4.604957352579e-13      -1.150174503887e-12       0.000000000000e+00 
 2377       1.423073428915e-11       4.561570367395e-13      -1.142351745954e-12       0.000000000000e+00 
 2378       1.422693691417e-11       4.518590179472e-13      -1.134380426865e-12       0.000000000000e+00 
 2379       1.422265933676e-11       4.476027865714e-13      -1.126264257923e-12       0.000000000000e+00 
 2380       1.421789389818e-11       4.433894537357e-13      -1.118006963796e-12       0.000000000000e+00 
 2381       1.421263291695e-11       4.392201340006e-13      -1.109612282533e-12       0.000000000000e+00 
 2382       1.420686868880e-11       4.350959453670e-13      -1.101083965573e-12       0.000000000000e+00 
 2383       1.420059348663e-11       4.310180092794e-13      -1.092425777769e-12       0.000000000000e+00 
 2384       1.419379956050e-11       4.269874506299e-13      -1.083641497393e-12       0.000000000000e+00 
 2385       1.418647913761e-11       4.230053977612e-13      -1.074734916154e-12       0.000000000000e+00 
 2386       1.417862442227e-11       4.190729824703e-13      -1.065709839216e-12       0.000000000000e+00 
 2387       1.417022759591e-11       4.151913400123e-13      -1.056570085204e-12       0.000000000000e+00 
 2388       1.416128081699e-11       4.113616091034e-13      -1.047319486226e-12       0.000000000000e+00 
 2389       1.415177622104e-11       4.075849319245e-13      -1.037961887885e-12       0.000000000000e+00 
 2390       1.414170592061e-11       4.038624541249e-13      -1.028501149291e-12       0.000000000000e+00 
 2391       1.413106200524e-11       4.001953248259e-13      -1.018941143078e-12       0.000000000000e+00 
 2392       1.411983654145e-11       3.965846966239e-13      -1.009285755418e-12       0.000000000000e+00 
 2393       1.410802157273e-11       3.930317255942e-13      -9.995388860322e-13       0.000000000000e+00 
 2394       1.409560911948e-11       3.895375712942e-13      -9.897044482116e-13       0.000000000000e+00 
 2395       1.408259117903e-11       3.861033967674e-13      -9.797863688253e-13       0.000000000000e+00 
 2396       1.406895972558e-11       3.827303685464e-13      -9.697885883382e-13       0.000000000000e+00 
 2397       1.405470671019e-11       3.794196566568e-13      -9.597150608238e-13       0.000000000000e+00 
 2398       1.403982406078e-11       3.761724346201e-13      -9.495697539796e-13       0.000000000000e+00 
 2399       1.402430368208e-11       3.729898794581e-13      -9.393566491405e-13       0.000000000000e+00 
 2400       1.400813745559e-11       3.698731716955e-13      -9.290797412940e-13       0.000000000000e+00 
 2401       1.399131723962e-11       3.668234953640e-13      -9.187430390937e-13       0.000000000000e+00 
 2402       1.397383486920e-11       3.638420380055e-13      -9.083505648744e-13       0.000000000000e+00 
 2403       1.395568508944e-11       3.609297085934e-13      -8.979063223897e-13       0.000000000000e+00 
 2404       1.393687437509e-11       3.580862894106e-13      -8.874141997840e-13       0.000000000000e+00 
 2405       1.391741216464e-11       3.553112790110e-13      -8.768780660577e-13       0.000000000000e+00 
 2406       1.389730793193e-11       3.526041738297e-13      -8.663018033040e-13       0.000000000000e+00 
 2407       1.387657118619e-11       3.499644681811e-13      -8.556893067223e-13       0.000000000000e+00 
 2408       1.385521147203e-11       3.473916542563e-13      -8.450444846320e-13       0.000000000000e+00 
 2409       1.383323836953e-11       3.448852221207e-13      -8.343712584858e-13       0.000000000000e+00 
 2410       1.381066149425e-11       3.424446597118e-13      -8.236735628838e-13       0.000000000000e+00 
 2411       1.378749049728e-11       3.400694528369e-13      -8.129553455870e-13       0.000000000000e+00 
 2412       1.376373506528e-11       3.377590851705e-13      -8.022205675309e-13       0.000000000000e+00 
 2413       1.373940492051e-11       3.355130382520e-13      -7.914732028393e-13       0.000000000000e+00 
 2414       1.371450982086e-11       3.333307914834e-13      -7.807172388378e-13       0.000000000000e+00 
 2415       1.368905955990e-11       3.312118221270e-13      -7.699566760676e-13       0.000000000000e+00 
 2416       1.366306396693e-11       3.291556053029e-13      -7.591955282992e-13       0.000000000000e+00 
 2417       1.363653290700e-11       3.271616139868e-13      -7.484378225458e-13       0.000000000000e+00 
 2418       1.360947628094e-11       3.252293190073e-13      -7.376875990775e-13       0.000000000000e+00 
 2419       1.358190402542e-11       3.233581890442e-13      -7.269489114343e-13       0.000000000000e+00 
 2420       1.355382611299e-11       3.215476906253e-13      -7.162258264403e-13       0.000000000000e+00 
 2421       1.352525255208e-11       3.197972881247e-13      -7.055224242171e-13       0.000000000000e+00 
 2422       1.349619338708e-11       3.181064437601e-13      -6.948427981977e-13       0.000000000000e+00 
 2423       1.346665869838e-11       3.164746175906e-13      -6.841910551396e-13       0.000000000000e+00 
 2424       1.343665860235e-11       3.149012675142e-13      -6.735713151393e-13       0.000000000000e+00 
 2425       1.340620325146e-11       3.133858492656e-13      -6.629877116454e-13       0.000000000000e+00 
 2426       1.337530283425e-11       3.119278164138e-13      -6.524443914724e-13       0.000000000000e+00 
 2427       1.334396757540e-11       3.105266203594e-13      -6.419455148142e-13       0.000000000000e+00 
 2428       1.331220773578e-11       3.091817103329e-13      -6.314952552583e-13       0.000000000000e+00 
 2429       1.328003361245e-11       3.078925333917e-13      -6.210977997988e-13       0.000000000000e+00 
 2430       1.324745553873e-11       3.066585344183e-13      -6.107573488506e-13       0.000000000000e+00 
 2431       1.321448388422e-11       3.054791561172e-13      -6.004781162628e-13       0.000000000000e+00 
 2432       1.318112905485e-11       3.043538390135e-13      -5.902643293322e-13       0.000000000000e+00 
 2433       1.314740149291e-11       3.032820214496e-13      -5.801202288174e-13       0.000000000000e+00 
 2434       1.311331167710e-11       3.022631395835e-13      -5.700500689523e-13       0.000000000000e+00 
 2435       1.307887012256e-11       3.012966273861e-13      -5.600581174596e-13       0.000000000000e+00 
 2436       1.304408738088e-11       3.003819166391e-13      -5.501486555647e-13       0.000000000000e+00 
 2437       1.300897404020e-11       2.995184369323e-13      -5.403259780089e-13       0.000000000000e+00 
 2438       1.297354072520e-11       2.987056156615e-13      -5.305943930640e-13       0.000000000000e+00 
 2439       1.293779809715e-11       2.979428780260e-13      -5.209582225449e-13       0.000000000000e+00 
 2440       1.290175685394e-11       2.972296470263e-13      -5.114218018241e-13       0.000000000000e+00 
 2441       1.286542773015e-11       2.965653434619e-13      -5.019894798447e-13       0.000000000000e+00 
 2442       1.282882149705e-11       2.959493859285e-13      -4.926656191346e-13       0.000000000000e+00 
 2443       1.279194896266e-11       2.953811908163e-13      -4.834545958201e-13       0.000000000000e+00 
 2444       1.275482097177e-11       2.948601723067e-13      -4.743607996390e-13       0.000000000000e+00 
 2445       1.271744840601e-11       2.943857423711e-13      -4.653886339552e-13       0.000000000000e+00 
 2446       1.267984218385e-11       2.939573107675e-13      -4.565425157715e-13       0.000000000000e+00 
 2447       1.264201326066e-11       2.935742850387e-13      -4.478268757438e-13       0.000000000000e+00 
 2448       1.260397262876e-11       2.932360705098e-13      -4.392461581945e-13       0.000000000000e+00 
 2449       1.256573131742e-11       2.929420702859e-13      -4.308048211264e-13       0.000000000000e+00 
 2450       1.252730039292e-11       2.926916852496e-13      -4.225073362361e-13       0.000000000000e+00 
 2451       1.248869095861e-11       2.924843140589e-13      -4.143581889279e-13       0.000000000000e+00 
 2452       1.244991161230e-11       2.923195109432e-13      -4.063609649000e-13       0.000000000000e+00 
 2453       1.241096080195e-11       2.921974601280e-13      -3.985156039158e-13       0.000000000000e+00 
 2454       1.237183442441e-11       2.921185042385e-13      -3.908211296607e-13       0.000000000000e+00 
 2455       1.233252836390e-11       2.920829867593e-13      -3.832765616758e-13       0.000000000000e+00 
 2456       1.229303849198e-11       2.920912520350e-13      -3.758809153532e-13       0.000000000000e+00 
 2457       1.225336066754e-11       2.921436452710e-13      -3.686332019316e-13       0.000000000000e+00 
 2458       1.221349073679e-11       2.922405125343e-13      -3.615324284916e-13       0.000000000000e+00 
 2459       1.217342453324e-11       2.923822007544e-13      -3.545775979513e-13       0.000000000000e+00 
 2460       1.213315787768e-11       2.925690577236e-13      -3.477677090616e-13       0.000000000000e+00 
 2461       1.209268657821e-11       2.928014320987e-13      -3.411017564018e-13       0.000000000000e+00 
 2462       1.205200643018e-11       2.930796734008e-13      -3.345787303748e-13       0.000000000000e+00 
 2463       1.201111321618e-11       2.934041320166e-13      -3.281976172028e-13       0.000000000000e+00 
 2464       1.197000270607e-11       2.937751591994e-13      -3.219573989226e-13       0.000000000000e+00 
 2465       1.192867065692e-11       2.941931070694e-13      -3.158570533812e-13       0.000000000000e+00 
 2466       1.188711281302e-11       2.946583286146e-13      -3.098955542308e-13       0.000000000000e+00 
 2467       1.184532490587e-11       2.951711776918e-13      -3.040718709248e-13       0.000000000000e+00 
 2468       1.180330265414e-11       2.957320090272e-13      -2.983849687132e-13       0.000000000000e+00 
 2469       1.176104176371e-11       2.963411782175e-13      -2.928338086375e-13       0.000000000000e+00 
 2470       1.171853792760e-11       2.969990417301e-13      -2.874173475267e-13       0.000000000000e+00 
 2471       1.167578682600e-11       2.977059569044e-13      -2.821345379924e-13       0.000000000000e+00 
 2472       1.163278412622e-11       2.984622819524e-13      -2.769843284246e-13       0.000000000000e+00 
 2473       1.158952548271e-11       2.992683759595e-13      -2.719656629868e-13       0.000000000000e+00 
 2474       1.154600653703e-11       3.001245988852e-13      -2.670774816116e-13       0.000000000000e+00 
 2475       1.150222291786e-11       3.010313115642e-13      -2.623187199961e-13       0.000000000000e+00 
 2476       1.145817024094e-11       3.019888757068e-13      -2.576883095973e-13       0.000000000000e+00 
 2477       1.141384410911e-11       3.029976538997e-13      -2.531851776279e-13       0.000000000000e+00 
 2478       1.136924011226e-11       3.040580096073e-13      -2.488082470511e-13       0.000000000000e+00 
 2479       1.132435382734e-11       3.051703071718e-13      -2.445564365765e-13       0.000000000000e+00 
 2480       1.127918081833e-11       3.063349118146e-13      -2.404286606556e-13       0.000000000000e+00 
 2481       1.123371663624e-11       3.075521896365e-13      -2.364238294769e-13       0.000000000000e+00 
 2482       1.118795681910e-11       3.088225076189e-13      -2.325408489617e-13       0.000000000000e+00 
 2483       1.114189689194e-11       3.101462336247e-13      -2.287786207592e-13       0.000000000000e+00 
